event_day,query_1st_category,original_query,wise_pv,_snapshot,_row_in_snapshot
20250701,医疗,多维元素片21的功效与作用,739,20250701,3908
20250701,医疗,细菌感染引起的发烧一般要几天,739,20250701,3909
20250701,医疗,小青龙颗粒的功效和作用,739,20250701,3910
20250701,医疗,尿道炎症状表现,739,20250701,3911
20250701,医疗,人血白蛋白的功效与作用,738,20250701,3912
20250701,医疗,屁股长个小肉球怎么回事,738,20250701,3913
20250701,医疗,老放屁是怎么回事女性,738,20250701,3914
20250701,医疗,化橘红的功效与作用的功能与主治,737,20250701,3915
20250701,医疗,腰椎间盘突出症状表现,737,20250701,3916
20250701,医疗,贫血吃什么好的最快女性食补,737,20250701,3917
20250701,医疗,小活络丸的功效与作用,737,20250701,3918
20250701,医疗,贝贝小南瓜的营养价值及功效,737,20250701,3919
20250701,医疗,二型糖尿病,736,20250701,3920
20250701,医疗,刨腹产,736,20250701,3921
20250701,医疗,白带多,736,20250701,3922
20250701,医疗,淋巴结肿瘤能治好吗,736,20250701,3923
20250701,医疗,甲亢病怎么治疗最快最好,736,20250701,3924
20250701,医疗,舌苔发白是什么原因引起的,736,20250701,3925
20250701,医疗,鼻窦炎吃什么药最好根治最快最有效,736,20250701,3926
20250701,医疗,消化不良的症状表现有哪些,736,20250701,3927
20250701,医疗,地西泮,736,20250701,3928
20250701,医疗,舍曲林的功效与作用的副作用,736,20250701,3929
20250701,医疗,扶他林,735,20250701,3930
20250701,医疗,参苓健脾胃颗粒的功效与作用,735,20250701,3931
20250701,医疗,藿香正气口服液,735,20250701,3932
20250701,医疗,打嗝,735,20250701,3933
20250701,医疗,传染病四项检查是哪四项,735,20250701,3934
20250701,医疗,胃胀腹胀最好解决方法,735,20250701,3935
20250701,医疗,水痘会传染给别人吗,735,20250701,3936
20250701,医疗,牙龈萎缩怎么样才能恢复正常,735,20250701,3937
20250701,医疗,虾的营养价值及功效,735,20250701,3938
20250701,医疗,骨质疏松吃什么最好最快恢复,735,20250701,3939
20250701,医疗,缺钾吃什么补得最快,734,20250701,3940
20250701,医疗,中医养生,734,20250701,3941
20250701,医疗,砂仁,733,20250701,3942
20250701,医疗,淋巴结肿大怎么消除 颈部,733,20250701,3943
20250701,医疗,宫颈癌是什么原因引起的,733,20250701,3944
20250701,医疗,甲状腺结节多少mm以上建议手术,733,20250701,3945
20250701,医疗,鼻子,733,20250701,3946
20250701,医疗,片仔癀的功效与作用,732,20250701,3947
20250701,医疗,腺肌症,732,20250701,3948
20250701,医疗,受精卵着床的时候会有什么症状,732,20250701,3949
20250701,医疗,月经过后几天容易怀孕,732,20250701,3950
20250701,医疗,中暑喝藿香正气水管用吗,732,20250701,3951
20250701,医疗,七叶洋地黄双苷滴眼液功效与作用,732,20250701,3952
20250701,医疗,hcg是什么,732,20250701,3953
20250701,医疗,脑白质高信号1级怎么治疗,732,20250701,3954
20250701,医疗,肌酸激酶偏低是什么问题,732,20250701,3955
20250701,医疗,夏天泡脚的好处与功效,732,20250701,3956
20250701,医疗,李子的功效和作用,731,20250701,3957
20250701,医疗,左室舒张功能减低什么意思,731,20250701,3958
20250701,医疗,流鼻血是什么原因引起的,730,20250701,3959
20250701,医疗,颈复康颗粒的功效与作用,730,20250701,3960
20250701,医疗,牙疼,730,20250701,3961
20250701,医疗,双氯芬酸钠肠溶片作用与用途,730,20250701,3962
20250701,医疗,新生儿黄疸如何快速消退,729,20250701,3963
20250701,医疗,急性胰腺炎,729,20250701,3964
20250701,医疗,更年期一般在什么年龄,729,20250701,3965
20250701,医疗,氨基酸输液的功效与作用是什么,729,20250701,3966
20250701,医疗,"乳腺结节4a级严重吗,要怎么治疗呢",729,20250701,3967
20250701,医疗,葡萄籽的功效与作用,729,20250701,3968
20250701,医疗,口腔溃疡怎么能快速治愈,728,20250701,3969
20250701,医疗,结节,728,20250701,3970
20250701,医疗,放屁特臭是什么原因造成的,728,20250701,3971
20250701,医疗,安徽医科大学第一附属医院,728,20250701,3972
20250701,医疗,老年痴呆的早期症状表现,728,20250701,3973
20250701,医疗,健脾除湿最快最好的中成药,728,20250701,3974
20250701,医疗,白癜风能治好吗能彻底根治吗,728,20250701,3975
20250701,医疗,前列腺钙化,728,20250701,3976
20250701,医疗,蛛网膜下腔出血,728,20250701,3977
20250701,医疗,吃荔枝会长胖吗,727,20250701,3978
20250701,医疗,盐酸伊托必利片的作用与功效,727,20250701,3979
20250701,医疗,阿奇霉素分散片,727,20250701,3980
20250701,医疗,半夜2点到3点老是醒来是什么原因,727,20250701,3981
20250701,医疗,妇幼保健院医院,727,20250701,3982
20250701,医疗,背上长痘痘什么原因导致的,727,20250701,3983
20250701,医疗,耳石症是怎么造成的,727,20250701,3984
20250701,医疗,黄精和什么搭配补肾效果最好,727,20250701,3985
20250701,医疗,神经性皮炎症状和原因,727,20250701,3986
20250701,医疗,穿心莲的作用与功效,726,20250701,3987
20250701,医疗,藤茶的功效与作用,726,20250701,3988
20250701,医疗,地皮菜的功效与作用,726,20250701,3989
20250701,医疗,保济丸,726,20250701,3990
20250701,医疗,排卵期小腹胀痛什么原因,726,20250701,3991
20250701,医疗,石斛功效作用与主治,726,20250701,3992
20250701,医疗,狗肉的功效与作用,725,20250701,3993
20250701,医疗,甲状腺癌,725,20250701,3994
20250701,医疗,琥珀酸亚铁片,725,20250701,3995
20250701,医疗,大姨妈黑褐色量少怎么回事,725,20250701,3996
20250701,医疗,血糖高,725,20250701,3997
20250701,医疗,脚底穴位,724,20250701,3998
20250701,医疗,内分泌失调女性有哪些症状,724,20250701,3999
20250701,医疗,土霉素片的作用和功效,724,20250701,4000
20250701,医疗,尿酸高不能吃什么食物,724,20250701,4001
20250701,医疗,下巴反复长痘痘红肿硬硬的怎么办,724,20250701,4002
20250701,医疗,朱砂的作用和效果及禁忌,724,20250701,4003
20250701,医疗,白带异常,724,20250701,4004
20250701,医疗,精神医学,724,20250701,4005
20250701,医疗,布洛芬缓释胶囊一次吃几粒,723,20250701,4006
20250701,医疗,哮喘,723,20250701,4007
20250701,医疗,肌酐高是怎么回事儿,723,20250701,4008
20250701,医疗,硫辛酸的作用与功效,723,20250701,4009
20250701,医疗,肺炎恢复期一般是多久,723,20250701,4010
20250701,医疗,肠息肉,723,20250701,4011
20250701,医疗,谷草/谷丙低是什么原因,722,20250701,4012
20250701,医疗,辅酶q10,722,20250701,4013
20250701,医疗,做胃肠镜之前需要做什么准备,722,20250701,4014
20250701,医疗,抑郁症测试题,722,20250701,4015
20250701,医疗,宫颈癌的早期症状,721,20250701,4016
20250701,医疗,葡萄糖偏高说明什么问题,721,20250701,4017
20250701,医疗,好大夫,721,20250701,4018
20250701,医疗,螺内酯片,721,20250701,4019
20250701,医疗,依折麦布片的功效和副作用,721,20250701,4020
20250701,医疗,黑蒜的功效和作用,721,20250701,4021
20250701,医疗,腹式呼吸的正确方法,720,20250701,4022
20250701,医疗,无创是检查什么,720,20250701,4023
20250701,医疗,陈香露白露片的功效与作用,720,20250701,4024
20250701,医疗,舌苔发白有齿痕中间有裂纹怎么回事,720,20250701,4025
20250701,医疗,干眼症的症状表现有哪些?,718,20250701,4026
20250701,医疗,耳朵流脓水怎么治疗最好,718,20250701,4027
20250701,医疗,阿司匹林肠溶片的正确吃法,718,20250701,4028
20250701,医疗,四君子汤,718,20250701,4029
20250701,医疗,幽门螺旋杆菌是由什么原因造成的,718,20250701,4030
20250701,医疗,人表皮生长因子凝胶作用,718,20250701,4031
20250701,医疗,头孢曲松钠的作用与功效,718,20250701,4032
20250701,医疗,胃炎,718,20250701,4033
20250701,医疗,汗多一动就大汗淋漓怎么回事,718,20250701,4034
20250701,医疗,卡介苗是预防什么的,718,20250701,4035
20250701,医疗,藿香的功效与作用,718,20250701,4036
20250701,医疗,阿莫西林胶囊的作用与功效说明书,718,20250701,4037
20250701,医疗,甲胎蛋白,717,20250701,4038
20250701,医疗,舔女性阴部有细菌吗会传染吗,717,20250701,4039
20250701,医疗,布地奈德鼻喷雾剂,717,20250701,4040
20250701,医疗,舌头总是有烧灼感疼怎么回事,717,20250701,4041
20250701,医疗,咳嗽喉咙痒怎么治最有效的方法,717,20250701,4042
20250701,医疗,退烧药有哪些药,717,20250701,4043
20250701,医疗,决明子的作用与功效与作用,717,20250701,4044
20250701,医疗,姨妈是黑褐色的怎么回事,717,20250701,4045
20250701,医疗,依达拉奉右莰醇的作用与功效,717,20250701,4046
20250701,医疗,大生化检查都包括什么项目,717,20250701,4047
20250701,医疗,生理盐水,717,20250701,4048
20250701,医疗,渐冻症,716,20250701,4049
20250701,医疗,吃完饭就想去大便怎么回事,716,20250701,4050
20250701,医疗,小排畸多少周做,716,20250701,4051
20250701,医疗,急性荨麻疹,716,20250701,4052
20250701,医疗,全身痒是怎么回事挠了越抓越痒,716,20250701,4053
20250701,医疗,氯吡格雷的功效和作用,716,20250701,4054
20250701,医疗,西红柿生吃的功效与作用,716,20250701,4055
20250701,医疗,念珠菌感染的主要原因,715,20250701,4056
20250701,医疗,小孩咳嗽快速止咳小妙招,715,20250701,4057
20250701,医疗,胃炎的表现症状有哪些,715,20250701,4058
20250701,医疗,脂蛋白a高是什么意思,715,20250701,4059
20250701,医疗,窦性心动过缓什么意思,715,20250701,4060
20250701,医疗,头皮起红疙瘩发痒是啥病怎么治疗,715,20250701,4061
20250701,医疗,桔梗的功效作用与主治,714,20250701,4062
20250701,医疗,齐鲁医院,714,20250701,4063
20250701,医疗,早搏,714,20250701,4064
20250701,医疗,咽炎吃什么药最好得快能根治,714,20250701,4065
20250701,医疗,首乌藤的功效与作用,714,20250701,4066
20250701,医疗,龟头,714,20250701,4067
20250701,医疗,面瘫,714,20250701,4068
20250701,医疗,莲藕的功效与作用,714,20250701,4069
20250701,医疗,麦冬图片,713,20250701,4070
20250701,医疗,性冷淡的表现症状有哪些,713,20250701,4071
20250701,医疗,曲唑酮片的功效及副作用,713,20250701,4072
20250701,医疗,高血压标准范围是多少,712,20250701,4073
20250701,医疗,支原体感染是什么症状,712,20250701,4074
20250701,医疗,乙肝的症状有哪些表现,712,20250701,4075
20250701,医疗,驼奶粉的好处和功效,712,20250701,4076
20250701,医疗,樱桃的功效与营养价值,712,20250701,4077
20250701,医疗,腰扭伤了如何快速恢复,712,20250701,4078
20250701,医疗,入睡困难是什么原因引起的,712,20250701,4079
20250701,医疗,葛根粉有什么作用与功效疗效,712,20250701,4080
20250701,医疗,人体穴位图,711,20250701,4081
20250701,医疗,手术后吃什么身体恢复快,711,20250701,4082
20250701,医疗,发烧可以开空调吗,711,20250701,4083
20250701,医疗,三子强肾胶囊的功效与作用,711,20250701,4084
20250701,医疗,细菌性阴道炎,711,20250701,4085
20250701,医疗,酮康唑乳膏,711,20250701,4086
20250701,医疗,甲硝锉,711,20250701,4087
20250701,医疗,结核病最常见的症状是,710,20250701,4088
20250701,医疗,逍遥丸的配方成分,710,20250701,4089
20250701,医疗,拔罐,710,20250701,4090
20250701,医疗,脚趾缝痒溃烂脱皮用什么药根除,710,20250701,4091
20250701,医疗,乙肝大三阳和小三阳的区别,709,20250701,4092
20250701,医疗,巴戟天,709,20250701,4093
20250701,医疗,白蛋白偏低是怎么回事,709,20250701,4094
20250701,医疗,土茯苓的功效和作用,709,20250701,4095
20250701,医疗,吃榴莲有什么好处和功效,709,20250701,4096
20250701,医疗,拉肚子吃什么好得最快最有效,709,20250701,4097
20250701,医疗,五脏六腑是指什么,709,20250701,4098
20250701,医疗,丙肝会不会传染给家人,709,20250701,4099
20250701,医疗,心脏彩超能检查出什么毛病,709,20250701,4100
20250701,医疗,氧氟沙星的功效与作用,708,20250701,4101
20250701,医疗,海豹胶囊有什么功效,708,20250701,4102
20250701,医疗,苍术,708,20250701,4103
20250701,医疗,痔疮疼痛怎么快速止痛消肿,708,20250701,4104
20250701,医疗,非布司他片最佳服用方法,708,20250701,4105
20250701,医疗,槟榔的危害性多大,708,20250701,4106
20250701,医疗,血管堵塞吃什么药好疏通见效快,708,20250701,4107
20250701,医疗,葛根功效作用与主治,708,20250701,4108
20250701,医疗,叶酸片的主要功效作用是什么,708,20250701,4109
20250701,医疗,神经痛怎么治疗最快最好,708,20250701,4110
20250701,医疗,霍香叶子的功效与作用,707,20250701,4111
20250701,医疗,亭亭玉立国色天香综合症图片,707,20250701,4112
20250701,医疗,高密度脂蛋白胆固醇,707,20250701,4113
20250701,医疗,大便不成形像烂泥一样怎么回事,707,20250701,4114
20250701,医疗,焦虑,707,20250701,4115
20250701,医疗,jxx,707,20250701,4116
20250701,医疗,菊花茶的功效作用与主治,707,20250701,4117
20250701,医疗,谷草转氨酶偏高的原因是什么意思,707,20250701,4118
20250701,医疗,新鲜莲子的作用与功效,707,20250701,4119
20250701,医疗,平均红细胞血红蛋白浓度偏低,707,20250701,4120
20250701,医疗,头疼,707,20250701,4121
20250701,医疗,克林霉素,707,20250701,4122
20250701,医疗,关节炎怎么治疗最好最快,707,20250701,4123
20250701,医疗,蒸荔枝的作用与功效,707,20250701,4124
20250701,医疗,心梗怎么治疗最好最快最有效,706,20250701,4125
20250701,医疗,奥司他韦颗粒小儿用法用量,706,20250701,4126
20250701,医疗,癌症,706,20250701,4127
20250701,医疗,依托考昔片,706,20250701,4128
20250701,医疗,蚕豆病,706,20250701,4129
20250701,医疗,晚上咳嗽白天不怎么咳嗽是什么原因,706,20250701,4130
20250701,医疗,湿疹是什么原因引起的,706,20250701,4131
20250701,医疗,广藿香的功效与作用,706,20250701,4132
20250701,医疗,华山医院,705,20250701,4133
20250701,医疗,亚麻籽油的功效和作用及食用方法,705,20250701,4134
20250701,医疗,黄葵胶囊的作用与功效,705,20250701,4135
20250701,医疗,肚脐眼,705,20250701,4136
20250701,医疗,五官是哪5个器官,705,20250701,4137
20250701,医疗,生脉饮党参方和人参方的区别,705,20250701,4138
20250701,医疗,渐冻症是一种什么病,705,20250701,4139
20250701,医疗,盐酸氨溴索分散片,705,20250701,4140
20250701,医疗,急性肠胃炎怎么治疗最快的方法,705,20250701,4141
20250701,医疗,结膜炎怎么治疗好得快,705,20250701,4142
20250701,医疗,吃芒果有什么好处和坏处,704,20250701,4143
20250701,医疗,生血宝合剂的功效和作用,704,20250701,4144
20250701,医疗,一个鸡蛋的热量是多少大卡,704,20250701,4145
20250701,医疗,流清鼻涕属于哪种感冒,704,20250701,4146
20250701,医疗,怀孕多久可以测出来,704,20250701,4147
20250701,医疗,盘龙七片的主治功效和作用,704,20250701,4148
20250701,医疗,出汗多一动就大汗淋漓该怎么调节,704,20250701,4149
20250701,医疗,肺癌最明显的一个征兆,704,20250701,4150
20250701,医疗,血燥皮肤痒最快解决方法,703,20250701,4151
20250701,医疗,ercp手术全称是什么,703,20250701,4152
20250701,医疗,蚊子喜欢叮咬什么血型的人?,703,20250701,4153
20250701,医疗,胆囊炎怎么治疗最有效最快的方法,703,20250701,4154
20250701,医疗,贝贝小南瓜的营养与功效,703,20250701,4155
20250701,医疗,头孢吃了多久可以喝酒,703,20250701,4156
20250701,医疗,食道癌从发现到死亡一般活多久,703,20250701,4157
20250701,医疗,防风,702,20250701,4158
20250701,医疗,后脑勺晕胀沉重有紧迫感怎么办,702,20250701,4159
