外层,外层名,快照,source,n,内层,内层名,条数,占比%,95CI低%,95CI高%
MARKET_MOVEMENT_EXPLAIN,解释已发生市场现象的原因,2025搜索随机1w,2025search_rand,56,70,查询定期存款利率,2,3.57,0.98,12.12
MARKET_MOVEMENT_EXPLAIN,解释已发生市场现象的原因,2025搜索随机1w,2025search_rand,56,68,利率查询与计算,2,3.57,0.98,12.12
MARKET_MOVEMENT_EXPLAIN,解释已发生市场现象的原因,2025搜索随机1w,2025search_rand,56,10,查询转账与账户业务可行性,1,1.79,0.32,9.45
MARKET_MOVEMENT_EXPLAIN,解释已发生市场现象的原因,2025搜索随机1w,2025search_rand,56,36,人民币及货币信息查询,1,1.79,0.32,9.45
MARKET_MOVEMENT_EXPLAIN,解释已发生市场现象的原因,2025搜索随机1w,2025search_rand,56,47,查询办理信用卡业务,1,1.79,0.32,9.45
MARKET_MOVEMENT_EXPLAIN,解释已发生市场现象的原因,2025搜索随机1w,2025search_rand,56,7,基金净值查询,1,1.79,0.32,9.45
MARKET_MOVEMENT_EXPLAIN,解释已发生市场现象的原因,2025搜索随机1w,2025search_rand,56,58,查询黄金价格,1,1.79,0.32,9.45
MARKET_MOVEMENT_EXPLAIN,解释已发生市场现象的原因,2025搜索随机1w,2025search_rand,56,1,查询300开头股票代码与行情,1,1.79,0.32,9.45
MARKET_MOVEMENT_EXPLAIN,解释已发生市场现象的原因,2025搜索随机1w,2025search_rand,56,26,查询个股股票行情与股吧讨论,1,1.79,0.32,9.45
MARKET_MOVEMENT_EXPLAIN,解释已发生市场现象的原因,2025搜索随机1w,2025search_rand,56,13,花呗操作查询,1,1.79,0.32,9.45
MARKET_MOVEMENT_EXPLAIN,解释已发生市场现象的原因,2025搜索随机1w,2025search_rand,56,28,股指行情查询,1,1.79,0.32,9.45
MARKET_MOVEMENT_EXPLAIN,解释已发生市场现象的原因,2025搜索随机1w,2025search_rand,56,60,市场价格行情查询,1,1.79,0.32,9.45
COMPARISON_DECISION,比较两个金融对象并给出取舍,2025搜索随机1w,2025search_rand,100,49,银行信息查询,14,14.0,8.53,22.14
COMPARISON_DECISION,比较两个金融对象并给出取舍,2025搜索随机1w,2025search_rand,100,18,查询保险相关业务,9,9.0,4.81,16.23
COMPARISON_DECISION,比较两个金融对象并给出取舍,2025搜索随机1w,2025search_rand,100,48,银行卡业务查询与办理指导,9,9.0,4.81,16.23
COMPARISON_DECISION,比较两个金融对象并给出取舍,2025搜索随机1w,2025search_rand,100,65,计算存贷款利息,9,9.0,4.81,16.23
COMPARISON_DECISION,比较两个金融对象并给出取舍,2025搜索随机1w,2025search_rand,100,19,车险购买与理赔咨询,8,8.0,4.11,15.0
COMPARISON_DECISION,比较两个金融对象并给出取舍,2025搜索随机1w,2025search_rand,100,70,查询定期存款利率,7,7.0,3.43,13.75
COMPARISON_DECISION,比较两个金融对象并给出取舍,2025搜索随机1w,2025search_rand,100,47,查询办理信用卡业务,6,6.0,2.78,12.48
COMPARISON_DECISION,比较两个金融对象并给出取舍,2025搜索随机1w,2025search_rand,100,17,查询保险公司信息,5,5.0,2.15,11.18
COMPARISON_DECISION,比较两个金融对象并给出取舍,2025搜索随机1w,2025search_rand,100,43,支付方式使用与设置查询,4,4.0,1.57,9.84
COMPARISON_DECISION,比较两个金融对象并给出取舍,2025搜索随机1w,2025search_rand,100,30,股票行情与选股建议查询,4,4.0,1.57,9.84
COMPARISON_DECISION,比较两个金融对象并给出取舍,2025搜索随机1w,2025search_rand,100,67,贷款月供计算,3,3.0,1.03,8.45
COMPARISON_DECISION,比较两个金融对象并给出取舍,2025搜索随机1w,2025search_rand,100,8,查询贷款信息,3,3.0,1.03,8.45
COMPARISON_DECISION,比较两个金融对象并给出取舍,2025搜索随机1w,2025search_rand,100,20,查询交强险保费、赔偿与投保规定,2,2.0,0.55,7.0
COMPARISON_DECISION,比较两个金融对象并给出取舍,2025搜索随机1w,2025search_rand,100,50,农业银行及农村信用社服务信息查询,2,2.0,0.55,7.0
COMPARISON_DECISION,比较两个金融对象并给出取舍,2025搜索随机1w,2025search_rand,100,31,查询财经门户与市场行情,2,2.0,0.55,7.0
COMPARISON_DECISION,比较两个金融对象并给出取舍,2025搜索随机1w,2025search_rand,100,44,支付宝相关操作查询,2,2.0,0.55,7.0
COMPARISON_DECISION,比较两个金融对象并给出取舍,2025搜索随机1w,2025search_rand,100,13,花呗操作查询,2,2.0,0.55,7.0
COMPARISON_DECISION,比较两个金融对象并给出取舍,2025搜索随机1w,2025search_rand,100,72,金融代码查询,1,1.0,0.18,5.45
COMPARISON_DECISION,比较两个金融对象并给出取舍,2025搜索随机1w,2025search_rand,100,16,查询人寿保险相关业务信息,1,1.0,0.18,5.45
COMPARISON_DECISION,比较两个金融对象并给出取舍,2025搜索随机1w,2025search_rand,100,1,查询300开头股票代码与行情,1,1.0,0.18,5.45
COMPARISON_DECISION,比较两个金融对象并给出取舍,2025搜索随机1w,2025search_rand,100,28,股指行情查询,1,1.0,0.18,5.45
COMPARISON_DECISION,比较两个金融对象并给出取舍,2025搜索随机1w,2025search_rand,100,66,金融行情数据查询,1,1.0,0.18,5.45
COMPARISON_DECISION,比较两个金融对象并给出取舍,2025搜索随机1w,2025search_rand,100,54,建设银行网点与服务查询,1,1.0,0.18,5.45
COMPARISON_DECISION,比较两个金融对象并给出取舍,2025搜索随机1w,2025search_rand,100,9,贷款提前还款查询,1,1.0,0.18,5.45
COMPARISON_DECISION,比较两个金融对象并给出取舍,2025搜索随机1w,2025search_rand,100,14,个人征信报告查询与影响咨询,1,1.0,0.18,5.45
COMPARISON_DECISION,比较两个金融对象并给出取舍,2025搜索随机1w,2025search_rand,100,71,查询价格与金额,1,1.0,0.18,5.45
SEEK_CREDIT_WORKAROUND,寻找绕征信借款或评估征信修复,2025搜索随机1w,2025search_rand,11,14,个人征信报告查询与影响咨询,7,63.64,35.38,84.83
SEEK_CREDIT_WORKAROUND,寻找绕征信借款或评估征信修复,2025搜索随机1w,2025search_rand,11,15,查询借款平台正规性,2,18.18,5.14,47.7
SEEK_CREDIT_WORKAROUND,寻找绕征信借款或评估征信修复,2025搜索随机1w,2025search_rand,11,8,查询贷款信息,1,9.09,1.62,37.74
SEEK_CREDIT_WORKAROUND,寻找绕征信借款或评估征信修复,2025搜索随机1w,2025search_rand,11,47,查询办理信用卡业务,1,9.09,1.62,37.74
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,25,查询股票信息,2239,35.64,34.47,36.83
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,0,股票代码查询,656,10.44,9.71,11.22
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,58,查询黄金价格,327,5.21,4.68,5.78
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,23,科技类股票信息查询,322,5.13,4.61,5.7
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,45,查询股份公司及股票信息,274,4.36,3.88,4.9
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,59,实时行情查询,243,3.87,3.42,4.37
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,27,查询市场行情,224,3.57,3.13,4.05
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,46,查询股份股票及股吧信息,213,3.39,2.97,3.87
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,1,查询300开头股票代码与行情,194,3.09,2.69,3.55
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,28,股指行情查询,175,2.79,2.41,3.22
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,31,查询财经门户与市场行情,170,2.71,2.33,3.14
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,63,查询价格走势图,165,2.63,2.26,3.05
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,6,查询股票代码与指数信息,148,2.36,2.01,2.76
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,62,查询金价,146,2.32,1.98,2.73
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,60,市场价格行情查询,142,2.26,1.92,2.66
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,26,查询个股股票行情与股吧讨论,140,2.23,1.89,2.62
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,30,股票行情与选股建议查询,103,1.64,1.35,1.98
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,7,基金净值查询,64,1.02,0.8,1.3
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,72,金融代码查询,61,0.97,0.76,1.25
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,73,证券代码信息查询,59,0.94,0.73,1.21
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,32,证券股票信息查询,47,0.75,0.56,0.99
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,22,查询科技股与科创板信息,45,0.72,0.54,0.96
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,2,证券代码信息查询,43,0.68,0.51,0.92
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,49,银行信息查询,15,0.24,0.14,0.39
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,3,查询电话号码归属,8,0.13,0.06,0.25
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,53,中国银行服务信息查询,7,0.11,0.05,0.23
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,36,人民币及货币信息查询,6,0.1,0.04,0.21
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,17,查询保险公司信息,6,0.1,0.04,0.21
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,34,查询美元兑日元汇率,5,0.08,0.03,0.19
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,16,查询人寿保险相关业务信息,4,0.06,0.02,0.16
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,13,花呗操作查询,3,0.05,0.02,0.14
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,54,建设银行网点与服务查询,3,0.05,0.02,0.14
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,66,金融行情数据查询,3,0.05,0.02,0.14
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,71,查询价格与金额,3,0.05,0.02,0.14
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,68,利率查询与计算,3,0.05,0.02,0.14
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,11,查询金融术语含义,3,0.05,0.02,0.14
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,50,农业银行及农村信用社服务信息查询,2,0.03,0.01,0.12
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,18,查询保险相关业务,2,0.03,0.01,0.12
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,65,计算存贷款利息,2,0.03,0.01,0.12
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,19,车险购买与理赔咨询,2,0.03,0.01,0.12
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,33,查询人民币兑外币汇率,1,0.02,0.0,0.09
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,21,保险公司电话查询,1,0.02,0.0,0.09
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,52,下载安装金融类App,1,0.02,0.0,0.09
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,24,证券股吧查询,1,0.02,0.0,0.09
QUOTE_LOOKUP,查询可报价品种实时行情与价格,2026搜索,2026search,6282,14,个人征信报告查询与影响咨询,1,0.02,0.0,0.09
PAGE_NAV,打开目标页面或获取官方应用入口,2026搜索,2026search,1591,24,证券股吧查询,1081,67.94,65.61,70.19
PAGE_NAV,打开目标页面或获取官方应用入口,2026搜索,2026search,1591,46,查询股份股票及股吧信息,105,6.6,5.48,7.93
PAGE_NAV,打开目标页面或获取官方应用入口,2026搜索,2026search,1591,52,下载安装金融类App,68,4.27,3.39,5.38
PAGE_NAV,打开目标页面或获取官方应用入口,2026搜索,2026search,1591,0,股票代码查询,68,4.27,3.39,5.38
PAGE_NAV,打开目标页面或获取官方应用入口,2026搜索,2026search,1591,31,查询财经门户与市场行情,67,4.21,3.33,5.31
PAGE_NAV,打开目标页面或获取官方应用入口,2026搜索,2026search,1591,26,查询个股股票行情与股吧讨论,48,3.02,2.28,3.98
PAGE_NAV,打开目标页面或获取官方应用入口,2026搜索,2026search,1591,1,查询300开头股票代码与行情,47,2.95,2.23,3.91
PAGE_NAV,打开目标页面或获取官方应用入口,2026搜索,2026search,1591,32,证券股票信息查询,19,1.19,0.77,1.86
PAGE_NAV,打开目标页面或获取官方应用入口,2026搜索,2026search,1591,6,查询股票代码与指数信息,12,0.75,0.43,1.31
PAGE_NAV,打开目标页面或获取官方应用入口,2026搜索,2026search,1591,14,个人征信报告查询与影响咨询,11,0.69,0.39,1.23
PAGE_NAV,打开目标页面或获取官方应用入口,2026搜索,2026search,1591,72,金融代码查询,10,0.63,0.34,1.15
PAGE_NAV,打开目标页面或获取官方应用入口,2026搜索,2026search,1591,58,查询黄金价格,8,0.5,0.26,0.99
PAGE_NAV,打开目标页面或获取官方应用入口,2026搜索,2026search,1591,44,支付宝相关操作查询,7,0.44,0.21,0.91
PAGE_NAV,打开目标页面或获取官方应用入口,2026搜索,2026search,1591,27,查询市场行情,5,0.31,0.13,0.73
PAGE_NAV,打开目标页面或获取官方应用入口,2026搜索,2026search,1591,8,查询贷款信息,5,0.31,0.13,0.73
PAGE_NAV,打开目标页面或获取官方应用入口,2026搜索,2026search,1591,53,中国银行服务信息查询,4,0.25,0.1,0.64
PAGE_NAV,打开目标页面或获取官方应用入口,2026搜索,2026search,1591,73,证券代码信息查询,3,0.19,0.06,0.55
PAGE_NAV,打开目标页面或获取官方应用入口,2026搜索,2026search,1591,16,查询人寿保险相关业务信息,3,0.19,0.06,0.55
PAGE_NAV,打开目标页面或获取官方应用入口,2026搜索,2026search,1591,2,证券代码信息查询,3,0.19,0.06,0.55
PAGE_NAV,打开目标页面或获取官方应用入口,2026搜索,2026search,1591,13,花呗操作查询,2,0.13,0.03,0.46
PAGE_NAV,打开目标页面或获取官方应用入口,2026搜索,2026search,1591,18,查询保险相关业务,2,0.13,0.03,0.46
PAGE_NAV,打开目标页面或获取官方应用入口,2026搜索,2026search,1591,17,查询保险公司信息,2,0.13,0.03,0.46
PAGE_NAV,打开目标页面或获取官方应用入口,2026搜索,2026search,1591,25,查询股票信息,2,0.13,0.03,0.46
PAGE_NAV,打开目标页面或获取官方应用入口,2026搜索,2026search,1591,54,建设银行网点与服务查询,2,0.13,0.03,0.46
PAGE_NAV,打开目标页面或获取官方应用入口,2026搜索,2026search,1591,28,股指行情查询,1,0.06,0.01,0.36
PAGE_NAV,打开目标页面或获取官方应用入口,2026搜索,2026search,1591,43,支付方式使用与设置查询,1,0.06,0.01,0.36
PAGE_NAV,打开目标页面或获取官方应用入口,2026搜索,2026search,1591,21,保险公司电话查询,1,0.06,0.01,0.36
PAGE_NAV,打开目标页面或获取官方应用入口,2026搜索,2026search,1591,62,查询金价,1,0.06,0.01,0.36
PAGE_NAV,打开目标页面或获取官方应用入口,2026搜索,2026search,1591,50,农业银行及农村信用社服务信息查询,1,0.06,0.01,0.36
PAGE_NAV,打开目标页面或获取官方应用入口,2026搜索,2026search,1591,49,银行信息查询,1,0.06,0.01,0.36
PAGE_NAV,打开目标页面或获取官方应用入口,2026搜索,2026search,1591,45,查询股份公司及股票信息,1,0.06,0.01,0.36
FX_CONVERT,查询汇率并换算外币金额,2026搜索,2026search,717,33,查询人民币兑外币汇率,373,52.02,48.36,55.66
FX_CONVERT,查询汇率并换算外币金额,2026搜索,2026search,717,35,货币兑换金额换算查询,163,22.73,19.82,25.94
FX_CONVERT,查询汇率并换算外币金额,2026搜索,2026search,717,39,货币兑换查询,84,11.72,9.56,14.28
FX_CONVERT,查询汇率并换算外币金额,2026搜索,2026search,717,34,查询美元兑日元汇率,58,8.09,6.31,10.32
FX_CONVERT,查询汇率并换算外币金额,2026搜索,2026search,717,36,人民币及货币信息查询,30,4.18,2.95,5.91
FX_CONVERT,查询汇率并换算外币金额,2026搜索,2026search,717,53,中国银行服务信息查询,5,0.7,0.3,1.62
FX_CONVERT,查询汇率并换算外币金额,2026搜索,2026search,717,63,查询价格走势图,2,0.28,0.08,1.01
FX_CONVERT,查询汇率并换算外币金额,2026搜索,2026search,717,31,查询财经门户与市场行情,1,0.14,0.02,0.79
FX_CONVERT,查询汇率并换算外币金额,2026搜索,2026search,717,71,查询价格与金额,1,0.14,0.02,0.79
RESOLVE_BARE_ENTITY,解析裸非可报价名称,2026搜索,2026search,414,31,查询财经门户与市场行情,105,25.36,21.41,29.77
RESOLVE_BARE_ENTITY,解析裸非可报价名称,2026搜索,2026search,414,49,银行信息查询,57,13.77,10.78,17.42
RESOLVE_BARE_ENTITY,解析裸非可报价名称,2026搜索,2026search,414,32,证券股票信息查询,55,13.29,10.35,16.89
RESOLVE_BARE_ENTITY,解析裸非可报价名称,2026搜索,2026search,414,18,查询保险相关业务,20,4.83,3.15,7.34
RESOLVE_BARE_ENTITY,解析裸非可报价名称,2026搜索,2026search,414,17,查询保险公司信息,15,3.62,2.21,5.89
