id,query,majority,votes,tier,pv_raw,n_days,daily_cv,in_other_source,legacy_l2,legacy_l3
A0019,1-3cm,A,AAA,user,207.0,1,,False,疾病知识,外科-科普
A0020,1-3个月,A,AAA,H1_intake_answer,158330.0,7,0.06655638814675006,False,医疗其它,-
A0022,1-3周,A,AAA,H1_intake_answer,1012.0,5,0.024123627699078463,False,医疗其它,-
A0024,"1-3天,不清楚",A,AAA,H1_intake_answer,453.0,2,0.02869757174392936,False,疾病知识,无明确科室-症状
A0026,1-3小时,A,AAA,H1_intake_answer,4516.0,7,0.08796680746182639,False,医疗其它,-
A0027,1-3岁,A,AAA,H1_intake_answer,11065.0,7,0.04778337007264846,False,医疗其它,-
A0029,1-3月,A,AAA,H1_intake_answer,2835.0,7,0.0806164331719235,False,医疗其它,-
A0032,1-4小时,A,AAA,H1_intake_answer,3333.0,7,0.12563915345752824,False,医疗其它,-
A0039,10-20,A,AAA,user,223.0,1,,False,医疗其它,-
A0041,10-30分钟,A,AAA,user,1817.0,7,0.05188563015692977,False,医疗其它,-
A0048,12-14岁,A,AAA,H1_intake_answer,468.0,2,0.03418803418803419,False,医疗其它,-
A0052,12小时以上,A,AAA,H1_intake_answer,1660.0,7,0.13588577598043375,False,医疗其它,-
A0056,12岁以下,A,AAA,H1_intake_answer,3114.0,7,0.2211732885340047,False,医疗其它,-
A0057,12岁及以上,A,AAA,user,3049.0,7,0.029217523714424518,False,医疗其它,-
A0067,150-160cm,A,AAA,user,432.0,2,0.027777777777777776,False,医疗其它,-
A0069,15岁,A,AAA,H1_intake_answer,1885.0,7,0.20172269918237154,False,医疗其它,-
A0071,16岁,A,AAA,H1_intake_answer,1911.0,7,0.2031469694339501,False,医疗其它,-
A0078,18岁以上,A,AAA,H1_intake_answer,1077.0,5,0.055601875289061714,False,医疗其它,-
A0081,19岁,A,AAA,H1_intake_answer,2309.0,7,0.029052420669118104,False,医疗其它,-
A0082,1个,A,AAA,user,2616.0,7,0.06067755326762836,False,医疗其它,-
A0083,1个月,A,AAA,H1_intake_answer,433.0,2,0.025404157043879907,False,医疗其它,-
A0090,"1分钟饮食自测,看清饮食习惯有没有埋下三高、肠道隐患",P,PPP,H3_pushed_suggestion,8798.0,7,0.06782386190220818,False,疾病知识,内科-科普
A0095,1天,A,AAA,H1_intake_answer,2052.0,7,0.08952282834555246,False,医疗其它,-
A0116,2-7天,A,AAA,H1_intake_answer,6968.0,7,0.07883487364333379,False,医疗其它,-
A0119,20岁,A,AAA,H1_intake_answer,7383.0,7,0.06626356157833502,False,医疗其它,-
A0122,22岁,A,AAA,H1_intake_answer,2552.0,7,0.08027657121432626,False,医疗其它,-
A0127,25岁,A,AAA,H1_intake_answer,2041.0,7,0.06436909318927973,False,医疗其它,-
A0128,26岁,A,AAA,H1_intake_answer,1900.0,7,0.05265262737010441,False,医疗其它,-
A0134,2周以上,A,AAA,H1_intake_answer,17348.0,7,0.03496497215752566,False,医疗其它,-
A0142,2次,A,AAA,H1_intake_answer,3504.0,7,0.055226842839825964,False,医疗其它,-
A0144,2至7天,A,AAA,H1_intake_answer,492.0,1,,False,医疗其它,-
A0149,3-5次,A,AAA,H1_intake_answer,8222.0,7,0.06383094912594406,False,医疗其它,-
A0150,3-6个月,A,AAA,H1_intake_answer,10380.0,7,0.026049711549871,False,医疗其它,-
A0152,3-6岁,A,AAA,H1_intake_answer,8638.0,7,0.08556795347029057,False,医疗其它,-
A0154,3.4-4.1,A,AAA,user,1750.0,7,0.07899367063252599,False,医疗其它,-
A0163,30分钟内,A,AAA,user,1883.0,7,0.06602345307666513,False,医疗其它,-
A0167,31-45岁,A,AAA,H1_intake_answer,1564.0,7,0.0924968865474431,False,医疗其它,-
A0170,33岁,A,AAA,H1_intake_answer,2112.0,7,0.0738302420625933,False,医疗其它,-
A0179,38-39度,A,AAA,user,2474.0,7,0.12821352150634976,False,医疗其它,-
A0184,38度以下,A,AAA,user,1785.0,7,0.07288513253110303,False,医疗其它,-
A0189,3天,A,AAA,H1_intake_answer,1670.0,7,0.10443910314070874,False,医疗其它,-
A0198,3次,A,AAA,H1_intake_answer,1496.0,7,0.08114984274367247,False,医疗其它,-
A0203,4-6小时,A,AAA,H1_intake_answer,1337.0,6,0.05784362393712881,False,医疗其它,-
A0204,4-6岁,A,AAA,H1_intake_answer,3614.0,7,0.10256866439141607,False,医疗其它,-
A0209,40-59岁,A,AAA,H1_intake_answer,3316.0,7,0.058378173690843686,False,医疗其它,-
A0210,40-60岁,A,AAA,H1_intake_answer,16049.0,7,0.07909506555557656,False,医疗其它,-
A0212,40岁以上,A,AAA,H1_intake_answer,3492.0,7,0.09205767317185976,False,疾病知识,无明确科室-症状
A0220,45岁,A,AAA,H1_intake_answer,2679.0,7,0.03174801220599465,False,医疗其它,-
A0221,45岁以上,A,AAA,H1_intake_answer,2173.0,7,0.10718453775865797,False,疾病知识,无明确科室-症状
A0223,46岁,A,AAA,H1_intake_answer,2473.0,7,0.03002136869109678,False,医疗其它,-
A0233,5-10厘米,A,AAA,user,206.0,1,,False,医疗其它,-
A0234,5-10毫米,A,AAA,user,202.0,1,,False,医疗其它,-
A0235,5-7天,A,AAA,H1_intake_answer,2867.0,7,0.15311656552918324,False,医疗其它,-
A0242,50岁以上,A,AAA,H1_intake_answer,11757.0,7,0.08262347013253342,False,疾病知识,无明确科室-症状
A0244,51岁,A,AAA,H1_intake_answer,2231.0,7,0.0583800633085251,False,医疗其它,-
A0248,55岁,A,AAA,H1_intake_answer,3158.0,7,0.060151326811401146,False,医疗其它,-
A0249,56岁,A,AAA,H1_intake_answer,2971.0,7,0.0743453577751634,False,医疗其它,-
A0257,5次以上,A,AAA,user,4411.0,7,0.04948633380056133,False,医疗其它,-
A0259,6-12个月,A,AAA,H1_intake_answer,5414.0,7,0.06472790362141084,False,医疗其它,-
A0272,62岁,A,AAA,H1_intake_answer,2547.0,7,0.07459549932045793,False,医疗其它,-
A0280,68岁,A,AAA,H1_intake_answer,1517.0,7,0.048566224011585654,False,医疗其它,-
A0286,6小时以上,A,AAA,H1_intake_answer,4634.0,7,0.06534744898457799,False,医疗其它,-
A0288,6岁以上,A,AAA,H1_intake_answer,10693.0,7,0.13254580052941664,False,医疗其它,-
A0290,6次以上,A,AAA,user,2650.0,7,0.0934432890763532,False,医疗其它,-
A0293,7-12岁,A,AAA,H1_intake_answer,8077.0,7,0.09091411224969999,False,医疗其它,-
A0301,75岁,A,AAA,H1_intake_answer,209.0,1,,False,疾病知识,无明确科室-症状
A0303,7天以上,A,AAA,H1_intake_answer,14864.0,7,0.06719478335384876,False,医疗其它,-
A0306,7岁以上,A,AAA,H1_intake_answer,2498.0,7,0.14301577720587216,False,医疗其它,-
A0308,8小时以上,A,AAA,H1_intake_answer,1703.0,7,0.10079661421669972,False,医疗其它,-
A0310,BMI计算器,F,FFF,H2_feature_or_facet,727741.0,7,0.0174697156458855,False,医疗其它,-
A0313,DNA的全称是什么,P,PPP,user,21760.0,7,0.2273054502052573,False,医疗其它,-
A0317,一起吃,A,AAA,user,273.0,1,,False,医疗其它,-
A0321,三甲医院,A,AAA,user,8561.0,7,0.08375572651608423,False,医疗服务,综合医院
A0322,上午,A,AAA,user,2621.0,7,0.0995605763967156,False,医疗其它,-
A0323,上牙痛,U,UUU,user,856.0,3,0.2675871245897724,False,疾病知识,口腔科-症状
A0325,上肢,A,AAA,user,421.0,2,0.0023752969121140144,False,疾病知识,无明确科室-症状
A0327,上腹痛,U,UUU,user,1904.0,7,0.03769823202715622,False,疾病知识,无明确科室-症状
A0329,上腹部正中间,A,AAA,user,1241.0,5,0.2288164907043346,False,疾病知识,无明确科室-科普
A0332,下牙,A,AAA,user,2855.0,6,0.1883205232585448,False,疾病知识,口腔科-症状
A0339,下腹部,A,AAA,user,7891.0,7,0.1590249309173915,False,疾病知识,无明确科室-症状
A0340,不了解,A,AAA,user,1520.0,7,0.056640113815870745,False,医疗其它,-
A0342,不到1周,A,AAA,H1_intake_answer,1350.0,6,0.0772788228488591,False,医疗其它,-
A0347,不影响,A,AAA,H1_intake_answer,16308.0,7,0.05676406533027896,False,医疗其它,-
A0353,不是,A,AAA,C1_content_free,1370.0,6,0.07326954797856704,False,医疗其它,-
A0355,"不清楚,不清楚",A,AAA,H1_intake_answer,69098.0,7,0.09472606632110324,False,医疗其它,-
A0360,"不清楚,没做过",A,AAA,H1_intake_answer,2066.0,7,0.11410316638384568,False,医疗其它,-
A0362,"不清楚,都没有",A,AAA,H1_intake_answer,46791.0,7,0.09135203738758033,False,医疗其它,-
A0365,不痛,A,AAA,user,2600.0,7,0.1093796385322414,False,医疗其它,-
A0366,不痛不痒,A,AAA,user,1921.0,7,0.0919348819011747,False,疾病知识,无明确科室-症状
A0368,不确定,A,AAA,H1_intake_answer,394954.0,7,0.06934111310057103,False,医疗其它,-
A0374,不足1天,A,AAA,user,3107.0,7,0.3070725524870765,False,医疗其它,-
A0377,两侧,A,AAA,user,201.0,1,,False,医疗其它,-
A0380,两只手都麻,A,AAA,user,203.0,1,,False,疾病知识,无明确科室-症状
A0383,两者都有,A,AAA,H1_intake_answer,44846.0,7,0.02522160219020249,False,医疗其它,-
A0387,严重难忍,A,AAA,user,1071.0,5,0.0773569194293482,False,医疗其它,-
A0388,中医体质自测,P,PPP,user,259.0,1,,False,疾病知识,中医科-科普
A0389,中医舌诊,F,FFF,user,10081.0,7,0.2686176973123289,False,疾病知识,中医科-科普
A0401,中等影响日常,A,AAA,user,4063.0,7,0.19201549548652044,False,医疗其它,-
A0402,中等影响活动,A,AAA,user,3130.0,7,0.09850726763487357,False,医疗其它,-
A0420,久坐办公导致颈肩僵硬如何缓解,P,PPP,user,614.0,2,0.013029315960912053,False,疾病知识,外科-治疗
A0421,乏力,U,UUU,user,13514.0,7,0.0332234030370883,False,疾病知识,无明确科室-症状
A0423,乳房胀痛,U,UUU,user,2981.0,7,0.04547156273448708,False,疾病知识,妇产科-症状
A0424,乳腺,A,AAU,user,397.0,2,0.007556675062972292,False,疾病知识,外科-科普
A0426,二甲双胍,U,UUU,user,2571.0,7,0.08013201733203919,True,药品保健品,-
A0434,今天内,A,AAA,user,1909.0,7,0.20602217178767226,False,医疗其它,-
A0435,今天刚出现,A,AAA,user,201.0,1,,False,医疗其它,-
A0438,今日健康运势,F,FFF,H2_feature_or_facet,191512.0,7,0.1359874929090747,False,医疗其它,-
A0441,从不饮酒,A,AAA,user,2136.0,7,0.08862051639682689,False,医疗其它,-
A0442,从小就有,A,AAA,user,935.0,4,0.09822701183941235,False,医疗其它,-
A0470,低血糖反复发作是什么原因,P,PPP,user,837.0,3,0.20328195372967212,False,疾病知识,内科-症状
A0472,体检发现,A,AAA,user,3613.0,7,0.12816240054187483,False,疾病知识,体检科-科普
A0474,体检尿酸高一点点需要马上吃药吗,P,PPP,user,291.0,1,,False,疾病知识,体检科-科普
A0475,体检报告中的囊肿描述需要关注哪些内容,P,PPP,user,1749.0,4,0.47767100466644996,False,疾病知识,体检科-科普
A0482,体检报告显示指标偏高通常先看哪些信息,P,PPP,user,362.0,1,,False,疾病知识,体检科-科普
A0484,体检报告血常规箭头代表什么,P,PPP,user,499.0,1,,False,疾病知识,体检科-科普
A0485,体检报告血糖临界值需要复查吗,P,PPP,user,1358.0,2,0.20765832106038293,False,疾病知识,体检科-科普
A0489,体温正常,A,AAA,user,6728.0,7,0.11237232523469176,False,疾病知识,无明确科室-身体指标
A0494,体重正常,A,AAA,user,2635.0,7,0.10163411759405236,False,疾病知识,无明确科室-身体指标
A0499,你好,C,CCC,C1_content_free,1585.0,7,0.07966533308600428,False,医疗其它,-
A0501,便秘,U,UUU,user,9694.0,7,0.03439185692439014,False,疾病知识,内科-疾病名
A0503,保守治疗,A,AAA,user,1330.0,6,0.07054859612475128,False,疾病知识,中医科-治疗
A0506,偏左,A,AAA,user,247.0,1,,False,医疗其它,-
A0509,做过,A,AAA,H1_intake_answer,12489.0,7,0.06575740075759112,False,医疗其它,-
A0510,"做过,不清楚",A,AAA,H1_intake_answer,1981.0,7,0.07460051772604206,False,医疗其它,-
A0512,"做过,都没有",A,AAA,H1_intake_answer,4950.0,7,0.0997873465892982,False,医疗其它,-
A0513,健康无异常,A,AAA,user,1957.0,7,0.0797956945223458,False,疾病知识,无明确科室-科普
A0519,偶尔出现,A,AAA,user,6572.0,7,0.06044974481022581,False,医疗其它,-
A0527,偶尔隐痛,A,AAA,user,404.0,2,0.009900990099009901,False,疾病知识,无明确科室-症状
A0533,儿童用,A,AAA,user,210.0,1,,False,医疗其它,-
A0535,儿童青少年,A,AAA,user,427.0,2,0.00234192037470726,False,医疗其它,-
A0536,光滑,A,AAA,user,1553.0,7,0.07597651327713556,False,医疗其它,-
A0542,全天都有,A,AAA,user,1737.0,7,0.07767968409865457,False,医疗其它,-
A0546,公立三甲,A,AAA,user,293.0,1,,False,医疗服务,综合医院
A0549,关节痛,U,UUU,user,1733.0,7,0.029749448943220406,False,疾病知识,无明确科室-症状
A0551,其他,A,AAA,H1_intake_answer,36584.0,7,0.05585528906758762,False,医疗其它,-
A0556,其他药物,A,AAA,user,2686.0,7,0.11441210628298443,False,药品保健品,-
A0558,其它,A,AAA,H1_intake_answer,68989.0,7,0.07362019679396765,False,医疗其它,-
A0562,其它部位,A,AAA,user,1939.0,7,0.11685348353714049,False,医疗其它,-
A0568,准备开始,A,AAA,user,3459.0,7,0.06368755606168887,False,医疗其它,-
A0576,几分钟,A,AAA,user,7888.0,7,0.03951187841721165,False,医疗其它,-
A0579,几天,A,AAA,user,2253.0,7,0.0720929283075373,False,医疗其它,-
A0581,几小时,A,AAA,user,5034.0,7,0.07658434947000085,False,医疗其它,-
A0587,刚开始吃,A,AAA,user,2188.0,7,0.06816463688300607,False,医疗其它,-
A0589,别把秋季过敏当成感冒,P,PPP,user,525.0,2,0.12,False,疾病知识,内科-科普
A0591,前额,A,AAA,user,1767.0,7,0.12292301772426453,False,疾病知识,外科-科普
A0592,剧烈疼痛,A,AAA,user,1841.0,7,0.06211316614415125,False,疾病知识,无明确科室-症状
A0598,功效用途,F,FFF,user,4230.0,7,0.1244603954797587,False,药品保健品,-
A0603,医生建议,A,AAA,user,1787.0,7,0.07855914068465768,False,医疗服务,内科
A0604,医生开的,A,AAA,user,1795.0,7,0.06660119948246665,False,医疗服务,内科
A0611,单侧,A,AAA,user,5523.0,7,0.04256744137831854,False,疾病知识,无明确科室-科普
A0617,单膝,A,AAA,user,1309.0,5,0.22503763871136973,False,疾病知识,外科-科普
A0628,反酸烧心,U,UUU,user,8450.0,7,0.028929526005075347,False,疾病知识,内科-症状
A0630,发热,U,UUU,user,9411.0,7,0.04069913736530127,False,疾病知识,无明确科室-症状
A0631,发红,A,AAA,user,2840.0,7,0.06478107731873313,False,医疗其它,-
A0646,右上腹,A,AAA,user,407.0,2,0.002457002457002457,False,疾病知识,无明确科室-症状
A0647,右下腹,A,AAA,user,1852.0,7,0.07750966598959719,False,疾病知识,无明确科室-症状
A0649,右边疼,A,AAA,user,1352.0,5,0.3098008940542203,False,疾病知识,无明确科室-症状
A0650,吃了苦葫芦后头晕恶心严重吗,P,PPP,user,3536.0,3,0.2967899828723598,False,疾病知识,内科-症状
A0651,吃什么药,F,FFF,user,2196.0,7,0.059895020209316495,False,药品保健品,-
A0654,后脑勺,A,AAA,user,1932.0,7,0.10753346946388571,False,医疗其它,-
A0666,呼吸道感染,U,UUU,user,2627.0,7,0.0427224601342922,False,疾病知识,内科-症状
A0668,咳嗽,U,UUU,user,12055.0,7,0.06900364385864653,False,疾病知识,内科-症状
A0669,咳嗽咳痰,U,UUU,user,2858.0,7,0.051019926949766,False,疾病知识,内科-症状
A0671,咳嗽有痰,U,UUU,user,858.0,4,0.05618634402421422,False,疾病知识,无明确科室-症状
A0679,喝了检验不合格的牛奶怎么检查身体,P,PPP,user,453.0,1,,False,疾病知识,体检科-科普
A0682,嗜睡,U,UUU,user,1279.0,6,0.05824207213905768,False,疾病知识,精神科-症状
A0692,基本不痛,A,AAA,user,1851.0,7,0.09980716630063304,False,疾病知识,无明确科室-症状
A0694,基本正常,A,AAA,H1_intake_answer,9903.0,7,0.05393156245731009,False,医疗其它,-
A0698,声音嘶哑,U,UUU,user,2810.0,7,0.05911330901877898,False,疾病知识,耳鼻咽喉科-症状
A0703,夏季儿童长痱子如何保持皮肤干爽,P,PPP,user,4228.0,6,0.3175476641159125,False,疾病知识,儿科-科普
A0708,外用功效,F,FFF,user,321.0,1,,False,药品保健品,-
A0709,外观正常,A,AAA,user,6239.0,7,0.10764896897749393,False,医疗其它,-
A0716,夜间,A,AAA,user,1653.0,7,0.06967298269274275,False,医疗其它,-
A0719,夜间睡觉时,A,AAA,user,1508.0,6,0.08002745274029491,False,养生知识,-
A0722,大于2厘米,A,AAA,H1_intake_answer,1695.0,7,0.046484284610247104,False,医疗其它,-
A0723,大于30岁,A,AAA,H1_intake_answer,2291.0,6,0.22341711498509725,False,疾病知识,无明确科室-科普
A0725,大于3个月,A,AAA,H1_intake_answer,770.0,3,0.2555308253393318,False,医疗其它,-
A0727,大于3岁,A,AAA,H1_intake_answer,243.0,1,,False,疾病知识,儿科-科普
A0729,大于45岁,A,AAA,H1_intake_answer,2804.0,6,0.35568061032828185,False,疾病知识,无明确科室-症状
A0745,失眠,U,UUU,user,4035.0,7,0.0545600864680229,False,疾病知识,精神科-症状
A0747,失眠多梦,U,UUU,user,6477.0,7,0.04339829128956727,False,疾病知识,精神科-症状
A0751,头晕乏力,U,UUU,user,6117.0,7,0.07213548504675747,False,疾病知识,无明确科室-症状
A0758,头蒙蒙的晕,U,AUU,user,305.0,1,,False,疾病知识,内科-症状
A0762,女孩,A,AAA,user,2107.0,7,0.17009002701678064,False,医疗其它,-
A0763,女性,A,AAA,H1_intake_answer,51173.0,7,0.35449744124849153,False,医疗其它,-
A0775,如何改善男性健康,P,PPP,user,2063.0,7,0.179965146486674,False,疾病知识,男科-科普
A0779,孕早期（1-12周）,A,AAA,user,416.0,2,0.02403846153846154,False,疾病知识,妇产科-科普
A0780,孕早期（1-3个月）,A,AAA,user,1452.0,7,0.05139974698910548,False,疾病知识,妇产科-症状
A0782,学生假期熬夜后白天犯困怎么调整,P,PPP,user,3298.0,5,0.7801507677491112,False,疾病知识,无明确科室-治疗
A0788,孩子总揉眼睛是不是过敏性结膜炎,P,PPP,user,2072.0,4,0.46352754381290856,False,疾病知识,儿科-科普
A0794,安静状态下,A,AAA,user,522.0,2,0.13793103448275862,False,医疗其它,-
A0803,家人反复腹痛时如何整理就诊前信息,P,PPP,user,4284.0,4,0.45393758387040706,False,疾病知识,内科-治疗
A0804,家庭日常消毒应该怎么做才正确,P,PPP,user,14367.0,7,0.3614862411456182,False,医疗其它,-
A0808,家里老人血压忽高忽低怎么办,P,PPP,user,605.0,2,0.25950413223140495,False,疾病知识,内科-症状
A0809,家里老人血糖忽高忽低怎么先判断原因,P,PPP,user,9265.0,6,0.5913417531136541,False,疾病知识,内科-科普
A0812,容易怕冷,A,AAU,user,1542.0,6,0.08214326346858113,False,疾病知识,无明确科室-症状
A0815,对男性的功效,F,FFF,user,503.0,2,0.16500994035785288,False,养生知识,-
A0821,小于30岁,A,AAA,H1_intake_answer,256.0,1,,False,疾病知识,无明确科室-症状
A0823,小于3厘米,A,AAA,H1_intake_answer,1816.0,7,0.052966584389475976,False,医疗其它,-
A0831,小于6毫米,A,AAA,H1_intake_answer,1614.0,7,0.07428745867321866,False,医疗其它,-
A0837,小腿,A,AAA,user,2287.0,7,0.0894417016054215,False,疾病知识,外科-科普
A0839,少于1周,A,AAA,H1_intake_answer,2043.0,7,0.044350979109444126,False,医疗其它,-
A0842,少于月经,A,AAA,user,3928.0,7,0.06638894239949307,False,医疗其它,-
A0845,少量出血,A,AAA,user,2951.0,7,0.06868917361881358,False,疾病知识,妇产科-症状
A0857,尚未用药,A,AAA,user,2509.0,7,0.10686304360219302,False,药品保健品,-
A0861,尿痛,U,UUU,user,1043.0,5,0.038898298705850036,False,疾病知识,外科-症状
A0862,尿路感染,U,UUU,user,2134.0,7,0.12520750434612735,False,疾病知识,外科-症状
A0863,尿量减少,U,UUU,user,1080.0,5,0.07505142270059054,False,疾病知识,外科-症状
A0865,尿频尿急,U,UUU,user,6655.0,7,0.034386915951807207,False,疾病知识,外科-症状
A0870,工作压力大时如何避免用暴饮暴食缓解,P,PPP,user,493.0,1,,False,疾病知识,精神科-科普
A0872,工作焦虑导致胸闷心慌怎么缓解,P,PPP,user,3785.0,5,0.7803643492154317,False,疾病知识,精神科-症状
A0874,左侧,A,AAA,user,5792.0,7,0.09288513574575784,False,疾病知识,无明确科室-症状
A0882,已完成生育,A,AAA,user,1759.0,7,0.09839568907934024,False,疾病知识,儿科-科普
A0886,已服用,A,AAA,user,1853.0,7,0.13124636080865992,False,医疗其它,-
A0890,已经做了,A,AAA,user,243.0,1,,False,医疗其它,-
A0911,异物感,A,AAU,user,2829.0,7,0.04942428933937632,False,疾病知识,内科-症状
A0917,很少吃,A,AAA,user,4395.0,7,0.07669863306061425,False,医疗其它,-
A0923,心慌气短,U,UUU,user,213.0,1,,False,疾病知识,内科-症状
A0931,心血管,A,AAA,user,1284.0,6,0.059659557639269646,False,疾病知识,内科-科普
A0932,忙到没空跑医院能不能先在线问,P,PPP,user,236.0,1,,False,医疗服务,内科
A0943,恶心呕吐,U,UUU,user,12025.0,7,0.051865631182353364,False,疾病知识,内科-症状
A0944,情绪低落,U,UUU,user,2747.0,7,0.07989850982335152,False,医疗其它,-
A0949,慢性鼻窦不适时哪些症状值得记录,P,PPP,user,1692.0,2,0.3534278959810875,False,疾病知识,耳鼻咽喉科-症状
A0950,成人,A,AAA,H1_intake_answer,35140.0,7,0.2845227867185715,False,医疗其它,-
A0952,成形软便,A,AAA,user,1564.0,7,0.05235163552546987,False,疾病知识,内科-症状
A0953,我想了解便秘,W,WWW,user,2090.0,7,0.04973775691833903,False,疾病知识,内科-治疗
A0961,我想了解氯雷他定,W,WWW,user,1949.0,7,0.11049777498573067,False,药品保健品,-
A0968,我想了解肠易激综合征,W,WWW,user,1969.0,7,0.050553040683105344,False,疾病知识,内科-疾病名
A0973,我想了解西替利嗪,W,WWW,user,638.0,3,0.05010773468070778,False,药品保健品,-
A0975,我想了解霉菌性阴道炎,W,WWW,user,199.0,1,,False,疾病知识,妇产科-治疗
A0980,我想咨询50岁后血压控制在多少算正常?快看看你的血压正常吗？,W,WWW,H4_template_wrapper,663.0,3,0.09426545998189892,False,疾病知识,内科-科普
A0985,我想咨询人促甲状腺注射剂作用与功效,W,WWW,H4_template_wrapper,205.0,1,,False,药品保健品,-
A0988,我想咨询人工耳蜗多久能听懂,W,WWW,H4_template_wrapper,254.0,1,,False,疾病知识,耳鼻咽喉科-科普
A0989,我想咨询优质的灵芝孢子粉必须要同时满足哪些要求?,W,WWW,H4_template_wrapper,340.0,1,,False,药品保健品,-
A1001,我想咨询天麻有什么功效,W,WWW,H4_template_wrapper,235.0,1,,False,药品保健品,-
A1004,我想咨询女医生做勃起试验紧张怎么办,W,WWW,H4_template_wrapper,205.0,1,,False,疾病知识,男科-症状
A1006,我想咨询始基子宫有二次发育的机会吗,W,WWW,H4_template_wrapper,2065.0,2,0.13995157384987894,False,疾病知识,妇产科-科普
A1007,我想咨询尿酸高的原因,W,WWW,H4_template_wrapper,201.0,1,,False,疾病知识,内科-科普
A1012,我想咨询总胆固醇高,W,WWW,H4_template_wrapper,426.0,2,0.014084507042253521,False,疾病知识,内科-治疗
A1014,我想咨询成人三级视功能还能恢复吗,W,WWW,H4_template_wrapper,250.0,1,,False,疾病知识,眼科-科普
A1024,我想咨询灵芝的七大特性分别是什么,W,WWW,H4_template_wrapper,214.0,1,,False,药品保健品,-
A1025,我想咨询焦虑症最严重会怎么样,W,WWW,H4_template_wrapper,195.0,1,,False,疾病知识,精神科-科普
A1036,我想咨询睡前喝百香果水好吗,W,WWW,H4_template_wrapper,213.0,1,,False,养生知识,-
A1037,我想咨询石榴功效和作用,W,WWW,H4_template_wrapper,640.0,3,0.06292822051750707,False,养生知识,-
A1038,我想咨询石榴对人体有啥好处,W,WWW,H4_template_wrapper,1128.0,4,0.21791927039626333,False,养生知识,-
A1045,我想咨询缺钾是什么症状,W,WWW,H4_template_wrapper,792.0,3,0.28144389721372376,False,疾病知识,内科-症状
A1049,我想咨询肺癌早期症状,W,WWW,H4_template_wrapper,461.0,2,0.10629067245119306,False,疾病知识,内科-症状
A1051,我想咨询胃癌早期症状,W,WWW,H4_template_wrapper,2496.0,7,0.04459190409607861,False,疾病知识,内科-症状
A1053,我想咨询脑梗能治好吗,W,WWW,H4_template_wrapper,317.0,1,,False,疾病知识,内科-科普
A1058,我想咨询葡萄功效与作用,W,WWW,H4_template_wrapper,955.0,4,0.057914374069213966,False,养生知识,-
A1060,我想咨询西梅的功效与作用,W,WWW,H4_template_wrapper,653.0,3,0.06608100768879455,False,养生知识,-
A1061,我想咨询诊断糖尿病的三个指标,W,WWW,H4_template_wrapper,636.0,1,,False,疾病知识,内科-科普
A1067,我想咨询颈椎病脑子每天蒙蒙的不清醒,W,WWW,H4_template_wrapper,1376.0,6,0.10500384692533146,False,疾病知识,外科-症状
A1072,我想在线问医生,F,FFF,user,19224.0,7,0.1830835703627689,False,医疗服务,妇产科
A1074,我想找医生挂号,F,FFF,user,10136.0,7,0.10136720879438083,False,医疗服务,妇产科
A1076,我要问真人医生,F,FFF,user,23404.0,7,0.5807768276210702,False,医疗服务,妇产科
A1088,打算一起吃,A,AAA,user,3115.0,6,0.3897764413044359,False,医疗其它,-
A1090,打算吃,A,AAA,H1_intake_answer,9953.0,7,0.4953085176010623,False,医疗其它,-
A1091,打算喝,A,AAA,user,229.0,1,,False,医疗其它,-
A1094,抗生素,U,UUU,user,1347.0,6,0.07227162912956772,False,药品保健品,-
A1102,持续一整天,A,AAA,user,1771.0,7,0.09469682648783351,False,医疗其它,-
A1104,持续存在,A,AAA,user,6665.0,7,0.05466680018752407,False,医疗其它,-
A1105,持续性,A,AAA,user,4483.0,7,0.05120493800752674,False,医疗其它,-
A1107,持续数天,A,AAA,user,652.0,3,0.09984650796785151,False,医疗其它,-
A1111,挂号困难时候可以怎么替代就医,P,PPP,user,998.0,3,0.21131121862015392,False,疾病知识,中医科-治疗
A1115,按压不痛,A,AAA,user,212.0,1,,False,疾病知识,中医科-科普
A1118,按压疼痛,A,AAA,user,1738.0,7,0.10943002261443774,False,疾病知识,无明确科室-症状
A1120,排便费力,A,AAU,user,1790.0,7,0.05560834475141588,False,疾病知识,内科-科普
A1121,排卵期计算,F,FFF,user,3294.0,7,0.27604460611423665,False,医疗其它,-
A1126,控制一般,A,AAA,user,2754.0,7,0.20826843444355392,False,医疗其它,-
A1139,"无,都没有",A,AAA,H1_intake_answer,2204.0,7,0.08657148997641338,False,医疗其它,-
A1140,无上述情况,A,AAA,user,8845.0,7,0.029129995232792267,False,医疗其它,-
A1141,无上述疾病,A,AAA,user,3076.0,7,0.05470919107402504,False,疾病知识,无明确科室-科普
A1143,无不适,A,AAA,H1_intake_answer,45920.0,7,0.03958310503289517,False,医疗其它,-
A1146,无任何不适,A,AAA,user,4865.0,7,0.04936021801326394,False,医疗其它,-
A1147,无其他不适,A,AAA,H1_intake_answer,1561.0,7,0.08064627793392039,False,医疗其它,-
A1150,无分泌物,A,AAA,H1_intake_answer,3525.0,7,0.11777389612781047,False,疾病知识,妇产科-症状
A1156,无呼吸困难,A,AAA,user,1745.0,7,0.13229509043216697,False,疾病知识,内科-症状
A1158,无头痛,A,AAA,user,770.0,3,0.22327844414429573,False,疾病知识,内科-症状
A1160,无异常,A,AAA,H1_intake_answer,23795.0,7,0.051879042910705914,False,疾病知识,内科-科普
