domain,source,core,query,added_chars,core_td,wrap_td,same_intent
金融,assistant_random,韩国股市,韩国股市大盘指数行情,6,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_random,风华高科股票,风华高科股票今天怎么样,5,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_voice,农村信用社,农村信用社手机开通步骤,6,其他或无法判定的非金融查询,获取银行或支付账户操作指引,False
金融,assistant_voice,中国铝业股票,中国铝业股票代码,2,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_voice,众安保险,众安保险升级版十一块是指的是一个月还是一年,17,核实金融平台真伪与合法性,解释金融术语与基础规则,False
金融,assistant_voice,支付宝,怎样把社保从微信支付转到支付宝支付,14,其他或无法判定的非金融查询,获取银行或支付账户操作指引,False
金融,assistant_voice,大地保险,中国大地保险的电话是多少,8,其他或无法判定的非金融查询,查找官方渠道与客服入口,False
金融,assistant_voice,五粮液股票,五粮液股票今天的价格,5,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_voice,中国银行,中国银行超会铜价什么时候开始什么时候结束,16,其他或无法判定的非金融查询,查询交易日程与市场状态,False
金融,assistant_voice,人民币,一亿缅币是多少人民币,7,其他或无法判定的非金融查询,计算具体金额或利率,False
金融,assistant_voice,中国人寿保险,中国人寿保险的电话,3,其他或无法判定的非金融查询,查找官方渠道与客服入口,False
金融,assistant_voice,农业银行,黄骅农业银行周六下午几点下班,10,其他或无法判定的非金融查询,查找官方渠道与客服入口,False
金融,assistant_voice,中国工商银行,中国工商银行周六周日会不会放假,9,其他或无法判定的非金融查询,查找官方渠道与客服入口,False
金融,assistant_voice,助学贷款,助学贷款续贷的话学校每年也要统计表格吗,15,其他或无法判定的非金融查询,判定信贷产品账单与征信规则,False
金融,assistant_voice,人民币,三十元人民币可以兑换多少香港货币,13,其他或无法判定的非金融查询,计算具体金额或利率,False
金融,assistant_voice,农业银行,农业银行信息短信服务怎么关闭,10,其他或无法判定的非金融查询,获取银行或支付账户操作指引,False
金融,assistant_voice,支付宝,支付宝怎么查看有哪些银行绑定着呢我,14,其他或无法判定的非金融查询,获取银行或支付账户操作指引,False
金融,assistant_voice,工商银行,为啥昆山工商银行短信服务费一个月要收30啊,17,其他或无法判定的非金融查询,处置账户异常与非预期扣款,False
金融,assistant_voice,信用卡,晚上10点还款还信用卡有危险吗,12,其他或无法判定的非金融查询,判定信贷产品账单与征信规则,False
金融,assistant_voice,人民币,郑丽文向日本捐赠1000000挖币折合人民币是多少,22,其他或无法判定的非金融查询,计算具体金额或利率,False
金融,assistant_voice,长电科技股票,长电科技股票在66左右是属于高估值还是低估值目前有没有上涨空间和发展前景20,32,查询金融资产实时行情,寻求个股买卖与持有决策建议,False
金融,assistant_voice,中国海油股票,未来十年中国海油股票价格走势,8,查询金融资产实时行情,寻求个股买卖与持有决策建议,False
金融,assistant_voice,云闪付,云闪付里怎么办空调补助,8,核实金融平台真伪与合法性,获取银行或支付账户操作指引,False
金融,assistant_voice,建设银行,怎么激活学生大学的建设银行卡,10,查找官方渠道与客服入口,获取银行或支付账户操作指引,False
金融,assistant_voice,中国银行,中国银行的电子回单从哪里查,9,其他或无法判定的非金融查询,获取银行或支付账户操作指引,False
金融,assistant_voice,一卢布等于多少人民币,人民币与卢布的这个汇率是多少一卢布等于多少人民币人民币又能等于多少卢布,25,计算具体金额或利率,计算具体金额或利率,True
金融,assistant_voice,人民币,老挝币230万是多少人民币,10,其他或无法判定的非金融查询,计算具体金额或利率,False
金融,assistant_voice,兴业银行,兴业银行今日大额存单,6,其他或无法判定的非金融查询,查询金融资产实时行情,False
金融,assistant_voice,信用卡,信用卡还款是账单出了钱还好还是账单出来后还好,19,其他或无法判定的非金融查询,处置账户异常与非预期扣款,False
金融,assistant_voice,人民币,2000比索有多少人民币,9,其他或无法判定的非金融查询,计算具体金额或利率,False
金融,assistant_voice,人民币,180卢比化为人民币约多少元,11,其他或无法判定的非金融查询,计算具体金额或利率,False
金融,assistant_voice,平安金管家,平安金管家恢复保单窗,5,查找官方渠道与客服入口,获取银行或支付账户操作指引,False
金融,assistant_voice,北交所,8月3号在北交所申购的那个股票要想得4 1需要多少资金,24,查询金融资产实时行情,获取银行或支付账户操作指引,False
金融,assistant_voice,农业银行,东莞农业银行周六上不上班,8,其他或无法判定的非金融查询,查找官方渠道与客服入口,False
金融,assistant_voice,人民币,1000000缅甸币折合人民币多少钱,15,其他或无法判定的非金融查询,计算具体金额或利率,False
金融,assistant_voice,人民币,美元人民币,2,其他或无法判定的非金融查询,查询金融资产实时行情,False
金融,assistant_voice,人民币,美元人民币,2,其他或无法判定的非金融查询,查询金融资产实时行情,False
金融,assistant_voice,工商银行,个人持工商银行2个卡一张卡为一类卡第二张卡为二类卡请问2张卡收不收年费,31,其他或无法判定的非金融查询,判定信贷产品账单与征信规则,False
金融,assistant_voice,人民币,一人民币等于多少越南盾,8,其他或无法判定的非金融查询,计算具体金额或利率,False
金融,assistant_voice,人民币,一人民币等于多少越南盾,8,其他或无法判定的非金融查询,计算具体金额或利率,False
金融,assistant_voice,人民币,一人民币兑换多少叙利亚币,9,其他或无法判定的非金融查询,计算具体金额或利率,False
金融,assistant_voice,云闪付,云闪付优优惠活动到几月结束,10,核实金融平台真伪与合法性,获取市场动态与事件公告,False
金融,assistant_voice,中国股市,中国股市和美国股市监管的区别是什么,13,查询金融资产实时行情,解释金融术语与基础规则,False
金融,assistant_voice,信用卡,给我说一下邮政信用卡储蓄邮政,11,其他或无法判定的非金融查询,比较同类金融产品并择优,False
金融,assistant_voice,人民币,1700000台台泰铢折多少人民币,14,其他或无法判定的非金融查询,计算具体金额或利率,False
金融,assistant_voice,支付宝,银行卡在在那个柜台上存了钱但是在微信跟支付宝支付宝上可以随意转账提现是怎,33,其他或无法判定的非金融查询,获取银行或支付账户操作指引,False
金融,assistant_voice,人民币,1000000韩元是多少人民币,12,其他或无法判定的非金融查询,计算具体金额或利率,False
金融,assistant_voice,放心借,放心借怎么关闭,4,核实金融平台真伪与合法性,获取银行或支付账户操作指引,False
金融,assistant_voice,放心借,放心借怎么关闭,4,核实金融平台真伪与合法性,获取银行或支付账户操作指引,False
金融,assistant_voice,招商银行,西安市内招商银行卡在其他银行卡在其他银行取钱收手续费不,23,其他或无法判定的非金融查询,获取银行或支付账户操作指引,False
金融,assistant_voice,人民币,50越南盾相当于多少人民币,10,其他或无法判定的非金融查询,计算具体金额或利率,False
金融,assistant_voice,中国石油股票,中国石油股票a股价格,4,查询金融资产实时行情,查询金融资产实时行情,True
金融,assistant_voice,中国银行,中国银行积存金最新优惠,7,其他或无法判定的非金融查询,查找官方渠道与客服入口,False
金融,assistant_voice,人民币,我币换人民币现在多少钱,8,其他或无法判定的非金融查询,计算具体金额或利率,False
金融,assistant_voice,农商银行,前往辽宁农商银行办理开通小额免密录入学生本人人脸识别用于食堂就餐刷卡,30,其他或无法判定的非金融查询,查找官方渠道与客服入口,False
